# Title

"state.frenzied" : "疯狂的"
"state.gassed" : "气化"

# Endings

"end.crewmate" : "船员获胜%EXTRA%"
"end.impostor" : "冒名顶替者获胜%EXTRA%"
"end.arsonist" : "纵火犯获胜%EXTRA%"
"end.dancer" : "舞者<color=#FFFFFF>以幽灵</color>获胜%EXTRA%"
"end.jackal" : "豺狼获胜%EXTRA%"
"end.jester" : "逗乐小丑获胜%EXTRA%"
"end.vulture" : "秃鹫获胜%EXTRA%"
"end.lover" : "情人获胜%EXTRA%"
"end.paparazzo" : "摄影师获胜%EXTRA%"
"end.avenger" : "复仇者获胜%EXTRA%"
"end.nogame" : "没有游戏"

"end.extra.lover" : "<color=#FFFFFF>与</color>情侣"
"end.extra.obsessional" : "<color=#FFFFFF>与</color>痴迷者"
"end.extra.grudge" : "<color=#FFFFFF>与</color>怨恨"

# Help

"help.tabs.myInfo" : "我的角色"
"help.tabs.roles" : "角色"
"help.tabs.modifiers" : "修饰器"
"help.tabs.overview" : "概述"
"help.tabs.options" : "选项"
"help.tabs.slides" : "幻灯片"
"help.tabs.achievements" : "成就"
"help.slides.share" : "分享"
"help.command" : "命令"
"help.command.nogame" : "没有游戏"
"help.command.quickStart" : "快速入门"
"help.command.cancelStarting" : "取消启动"
"help.command.console" : "控制台"
"help.command.saveResult" : "保存结果图像"

# Voice Chat

"voiceChat.dialog.confirm" : "您确定要加入语音聊天吗？"
"voiceChat.info.mute" : "静音"
"voiceChat.info.unmute" : "未静音"
"voiceChat.info.filtering1" : "筛选：仅存活"
"voiceChat.info.filtering2" : "筛选：仅死亡"
"voiceChat.info.radio" : "频道"
"voiceChat.info.impostorRadio" : "冒名顶替电台"
"voiceChat.info.jackalRadio" : "杰克电台"
"voiceChat.info.loversRadio" : "情侣电台"
"voiceChat.info.roomHostRadio" : "房间主持人收音机"
"voiceChat.settings.inputDevice" : "输入设备"
"voiceChat.settings.inputVolume" : "输入音量"
"voiceChat.settings.noiseGate" : "噪音门"
"voiceChat.settings.outputDevice" : "输出设备"
"voiceChat.settings.outputVolume" : "输出音量"
"voiceChat.settings.device.default" : "默认"
"voiceChat.settings.micTest" : "麦克风测试"
"voiceChat.settings.micTest.end" : "中断麦克风测试"

# Console

"console.notAvailable" : "无法使用的"

# Inventory

"inventory.palette.catalogue" : "目录"
"inventory.catalogue.innersloth" : "原版系列"
"inventory.color.vanilla0" : "红色"
"inventory.color.vanilla1" : "蓝色"
"inventory.color.vanilla2" : "绿色"
"inventory.color.vanilla3" : "粉红色"
"inventory.color.vanilla4" : "橙色"
"inventory.color.vanilla5" : "黄色的"
"inventory.color.vanilla6" : "黑色"
"inventory.color.vanilla7" : "白色"
"inventory.color.vanilla8" : "紫色"
"inventory.color.vanilla9" : "棕色"
"inventory.color.vanilla10" : "青色"
"inventory.color.vanilla11" : "石灰"
"inventory.color.vanilla12" : "褐红色的"
"inventory.color.vanilla13" : "玫瑰"
"inventory.color.vanilla14" : "香蕉"
"inventory.color.vanilla15" : "灰色"
"inventory.color.vanilla16" : "谭"
"inventory.color.vanilla17" : "珊瑚"
"inventory.color.visor" : "默认"

# Input

"input.kill" : "杀死（附加）"
"input.ability" : "能力"
"input.secondaryAbility" : "次要能力"
"input.aidAction" : "援助行动"
"input.command" : "命令"
"input.screenshot" : "截图"
"input.mute" : "静音"
"input.vcFilter" : "VC过滤"
"input.help" : "帮助"
"input.spectator" : "观众离场"
"input.spectatorRight" : "更改目标（左）"
"input.spectatorLeft" : "更改目标（右）"
"input.recording" : "记录中。。。"

# Client Configurations

"config.client.keyBindings" : "按键绑定"
"config.client.vcSettings" : "VC设置"
"config.client.vcRejoin" : "重新加入VC"
"config.client.outputHash" : "输出哈希"
"config.client.noiseReduction" : "输出哈希"
"config.client.processorAffinity" : "处理器相关"
"config.client.processorAffinity.dontCare" : "关"
"config.client.processorAffinity.dualCoreHT" : "双核（HT）"
"config.client.processorAffinity.dualCore" : "双核"
"config.client.processorAffinity.singleCore" : "单核"
"config.client.forceSkeldMeetingSE" : "强制Skeld音量"
"config.client.spoilerAfterDeath" : "死后剧透"
"config.client.playLobbyMusic" : "播放大厅音乐"
"config.client.buttonArrangement" : "按钮排列"
"config.client.buttonArrangement.default" : "默认"
"config.client.buttonArrangement.raiseOnlyLeft" : "只向左转"
"config.client.buttonArrangement.raiseBoth" : "提高两个底部"
"config.client.showNebulaLogoInLobby" : "显示NoS徽标"
"config.client.externalModColor" : "外部模组颜色支持"
"config.client.webhook" : "Discord Webhook"

# Preset

"preset.preset" : "预设"
"preset.saveAs" : "另存为。。。"
"preset.enterPresetName" : "请输入预设名称。"
"preset.save" : "保存"
"preset.reload" : "重新加载"
"preset.saveSuccess" : "保存已完成。"
"preset.saveFailed" : "保存失败<br>更多信息可以在NebulaLog.txt中找到。"
"preset.loadSuccess" : "预设已成功加载。"
"preset.loadFailed" : "加载预设失败。"
"preset.confirmLoadOld" : "此预设为旧类型<br>是否加载此预设？"
"preset.confirmLoadUnknown" : "此预设为未知类型（可能较新）<br>是否加载此预设？"

# Sabotage

"sabotage.reactor" : "反应堆"
"sabotage.laboratory" : "地震"
"sabotage.lifeSupport" : "氧气"
"sabotage.lifeSupp" : "氧气"
"sabotage.heliSabotage" : "直升机"
"sabotage.comms" : "通信"
"sabotage.electrical" : "灯光"

# Developer Studio

"devStudio.ui.common.edit" : "编辑"
"devStudio.ui.common.save" : "保存"
"devStudio.ui.common.preview" : "预览"
"devStudio.ui.common.delete" : "删除"
"devStudio.ui.common.clone" : "克隆"
"devStudio,ui.common.original" : "原件"
"devStudio.ui.common.generate" : "生成"
"devStudio.ui.common.confirmSaving" : "您确定要保存吗？"
"devStudio.ui.common.confirmDeletingAddon" : "您确定要删除加载项吗？"
"devStudio.ui.common.confirmDeleting" : "确定要删除吗？"
"devStudio.ui.common.outputAsGlobal" : "成功输出单套服装。"
"devStudio.ui.main.title" : "我的附加组件"
"devStudio.ui.addon.build" : "导出插件"
"devStudio.ui.addon.document" : "文件"
"devStudio.ui.addon.cosmetics" : "化妆品"
"devStudio.ui.addon.language" : "语言"
"devStudio.ui.document.isDuplicatedId" : "此文档已存在。"
"devStudio.ui.document.isUsingId" : "<b>太棒了</b> 它是标准使用的！"
"devStudio.ui.document.element.contents" : "内容物支架"
"devStudio.ui.document.element.aligned" : "对齐支架"
"devStudio.ui.document.element.localizedText" : "本地化文本"
"devStudio.ui.document.element.rawText" : "原始文本"
"devStudio.ui.document.element.image" : "图片"
"devStudio.ui.document.element.vertical" : "垂直空间"
"devStudio.ui.document.element.horizontal" : "水平空间"
"devStudio.ui.document.element.documentRef" : "文件"
"devStudio.ui.document.element.citation" : "引用"
"devStudio.ui.document.element.paste" : "粘贴"
"devStudio.ui.document.editor.color" : "颜色"
"devStudio.ui.document.editor.image" : "图片"
"devStudio.ui.document.editor.width" : "宽度"
"devStudio.ui.document.editor.height" : "身高"
"devStudio.ui.document.editor.fontSize" : "字体大小"
"devStudio.ui.document.editor.isBold" : "大胆"
"devStudio.ui.document.editor.document" : "文档ID"
"devStudio.ui.document.editor.citation" : "引用"
"devStudio.ui.document.editor.alignment" : "对齐"
"devStudio.ui.document.editor.move" : "移动"
"devStudio.ui.hint.requiredText" : "#必填项"
"devStudio.ui.hint.duplicatedId" : "#已存在"
"devStudio.ui.cosmetics.hats" : "帽子"
"devStudio.ui.cosmetics.visors" : "访客"
"devStudio.ui.cosmetics.nameplates" : "铭牌"
"devStudio.ui.cosmetics.packages" : "包装"
"devStudio.ui.cosmetics.action.edit" : "编辑"
"devStudio.ui.cosmetics.action.output" : "输出单"
"devStudio.ui.cosmetics.action.delete" : "删除"
"devStudio.ui.cosmetics.contents.main" : "主要"
"devStudio.ui.cosmetics.contents.back" : "< 返回"
"devStudio.ui.cosmetics.contents.flipped" : "轻弹"
"devStudio.ui.cosmetics.contents.backFlipped" : "背部翻转"
"devStudio.ui.cosmetics.contents.climbUp" : "爬上去"
"devStudio.ui.cosmetics.contents.climbUpBack" : "翻转攀爬"
"devStudio.ui.cosmetics.contents.climbDown" : "爬下来"
"devStudio.ui.cosmetics.contents.climbDownBack" : "翻转着爬下来"
"devStudio.ui.cosmetics.contents.image" : "图片"
"devStudio.ui.cosmetics.anim.idle" : "闲置"
"devStudio.ui.cosmetics.anim.run" : "快跑"
"devStudio.ui.cosmetics.anim.climbUp" : "爬上去"
"devStudio.ui.cosmetics.anim.climbDown" : "爬下来"
"devStudio.ui.cosmetics.anim.enterVent" : "进入通风口"
"devStudio.ui.cosmetics.anim.exitVent" : "退出通风口"
"devStudio.ui.cosmetics.anim.jump" : "跳跃"
"devStudio.ui.cosmetics.anim.flip" : "轻弹"
"devStudio.ui.cosmetics.attributes.id" : "身份证件"
"devStudio.ui.cosmetics.attributes.format" : "格式"
"devStudio.ui.cosmetics.attributes.image" : "图片"
"devStudio.ui.cosmetics.attributes.name" : "姓名"
"devStudio.ui.cosmetics.attributes.author" : "作者"
"devStudio.ui.cosmetics.attributes.package" : "包裹"
"devStudio.ui.cosmetics.attributes.idle" : "闲置"
"devStudio.ui.cosmetics.attributes.move" : "移动"
"devStudio.ui.cosmetics.attributes.climb" : "攀登"
"devStudio.ui.cosmetics.attributes.enterVent" : "进入通风口"
"devStudio.ui.cosmetics.attributes.exitVent" : "退出通风口"
"devStudio.ui.cosmetics.attributes.adaptiveImage" : "自适应图像"
"devStudio.ui.cosmetics.attributes.preview" : "预览"
"devStudio.ui.cosmetics.attributes.adaptive" : "适应的"
"devStudio.ui.cosmetics.attributes.bounce" : "弹跳"
"devStudio.ui.cosmetics.attributes.hideHands" : "隐藏双手"
"devStudio.ui.cosmetics.attributes.isSkinny" : "很瘦"
"devStudio.ui.cosmetics.attributes.behindHat" : "帽子后面"
"devStudio.ui.cosmetics.attributes.backmostBack" : "最后面返回"
"devStudio.ui.cosmetics.attributes.adaptiveInFront" : "前部自适应"
"devStudio.ui.cosmetics.hint.needToSetTitle" : "输入服装的名称！"
"devStudio.ui.cosmetics.failedToCopy" : "复制文件失败。"
"devStudio.ui.cosmetics.confirmOverwrite" : "同名文件已存在<br>您确定要覆盖它吗？"
"devStudio.ui.language.newFile" : "生成语言文件"
"devStudio.ui.language.newFile.confirm" : "成功生成文件。"
"devStudio.ui.language.editFile" : "编辑语言文件"
"devStudio.ui.language.addMissing" : "添加丢失的密钥"
"devStudio.ui.language.addMissing.confirm" : "已成功将%NUM%的密钥添加到文件中。"
"devStudio.ui.language.delete" : "删除语言文件"
"devStudio.ui.language.delete.confirm" : "已成功删除文件。"

# Achievements

"achievement.ui.title" : "头衔"
"achievement.ui.cond" : "[约束]"
"achievement.ui.allAchievements" : "全部"
"achievement.ui.shown" : "展示"
"achievement.ui.cleared" : "[已清除]"
"achievement.ui.equipped" : "[已配备]"
"achievement.ui.setTitle" : "单击以设置此头衔。"
"achievement.ui.unsetTitle" : "单击取消设置此头衔。"
"achievement.ui.unselected" : "（未选择头衔）"
"achievement.ui.unselected.detail" : "单击以选择您的头衔。"
"achievement.title.hidden" : "未实现"
"achievement.title.hiddenDetail" : "细节尚未披露。。。"
"achievement.type.challenge" : "挑战"
"achievement.type.secret" : "秘密"
"achievement.type.seasonal" : "季节性的"
"achievement.type.costume" : "化妆品"

"achievement.filter.all" : "全部"
"achievement.filter.achieved" : "已达成"
"achievement.filter.notAchieved" : "未达成"
"achievement.filter.myRole" : "我的角色"

# Help

"help.color.icon.april0" : "这种颜色有资格获得四月冠军。"
"help.color.icon.april1" : "这种颜色有资格获得四月冠军。"
"help.color.icon.august" : "这种颜色有资格获得八月冠军。"
"help.rolePreview.header" : "角色类别"
"help.rolePreview.modImpostor" : "冒名顶替者（Mod）"
"help.rolePreview.vanillaImpostor" : "冒名顶替者"
"help.rolePreview.modNeutral" : "中立（Mod）"
"help.rolePreview.modCrewmate" : "乘员（Mod）"
"help.rolePreview.vanillaCrewmate" : "船员"
"help.rolePreview.category.impostor" : "冒名顶替者"
"help.rolePreview.category.neutral" : "中立"
"help.rolePreview.category.crewmate" : "船员"
"help.rolePreview.inner.100" : "100%"
"help.rolePreview.inner.random" : "随机"
"help.rolePreview.inner.modifiers" : "修饰器"
"help.rolePreview.inner.ghostRoles" : "幽灵角色"

# Tag

"configuration.tag.chaotic" : "建议将此角色用于使用多个角色的游戏。"
"configuration.tag.beginner" : "这个角色推荐给初学者。"
"configuration.tag.funny" : "这个角色有独特的能力。"
"configuration.tag.difficult" : "这个角色需要艰难的操作。"
"configuration.tag.superNewRoles" : "这是SNR协作中的一个角色。"

# Hint

"hint.processorAffinity.title" : "处理器相关性"
"hint.processorAffinity.detail" : "如果游戏卡顿，改变"
"hint.gameConfigurationMenu.title" : "更简单的配置UI"
"hint.gameConfigurationMenu.detail" : "游戏设置UI具有简单的显示模式<br>您可以通过单击鼠标中键来切换显示模式。"
"hint.helpInGame.title" : "游戏中的帮助"
"hint.helpInGame.detail" : "在大厅或游戏期间按下帮助键（默认：H键）将显示帮助屏幕<br>您可以在NoS中查看您自己的角色和所有角色的详细信息。"
"hint.nearClick.title" : "鼠标点击操作"
"hint.nearClick.detail" : "如果按钮有鼠标图标，您还可以通过用鼠标单击您附近的<b>来激活按钮的功能。"
"hint.spectator.title" : "观众模式"
"hint.spectator.detail" : "当你死了，你会进入观众模式。在观众模式下，您可以通过滚动鼠标来扩大或缩小视野<br>完成所有任务后，您还可以将视角切换到其他幸存者身上。"
"hint.keyAssignment.title" : "按钮的按键分配"
"hint.keyAssignment.detail" : "键盘操作也可以使用终止按钮、能力按钮等<br>按钮右上角的显示指示相应的按键。密钥分配也可以通过设置进行更改。"
"hint.paparazzo.title" : "角色：摄影师"
"hint.paparazzo.detail" : "摄影师是一个中立的角色，为玩家拍照<br>摄影师必须出示一些在会议期间拍摄的照片。"
"hint.busker.title" : "角色：街头艺人"
"hint.busker.detail" : "Busker是一个船员角色，死后可以复活<br>小心点，因为如果你在假死后一段时间内没有苏醒，你就无法回来了。"
"hint.screenshot.title" : "拍一张截图！"
"hint.screenshot.detail" : "按屏幕截图键（默认：P键）对屏幕进行截图。"
"hint.achievement.title" : "头衔"
"hint.achievement.detail" : "您可以通过在游戏中满足指定条件来获得头衔。可以配备已获得的头衔<br>获得很多头衔，并向你的朋友炫耀！"
"hint.version.title" : "更新NoS"
"hint.version.detail" : "如果你想更新到最新或不同版本的NoS，<br>使用起来很方便"
"hint.freeplay.title" : "自由模式"
"hint.freeplay.detail" : "您可以从游戏内设置更改游戏模式<br>通过自由模式，即使是一个人也可以开始游戏并检查每个角色能力的可用性。"
"hint.overlay.title" : "叠加UI"
"hint.overlay.detail" : "游戏中的一些文本和其他显示通过叠加具有附加信息<br>让我们将光标移动到我们感兴趣的显示器上。"

# Marketplace

"marketplace.ui.title" : "市场"
"marketplace.ui.hint" : "关键字"
"marketplace.ui.loading" : "加载。。。"
"marketplace.ui.marketplace.deactivate" : "停用"
"marketplace.ui.marketplace.activate" : "激活"
"marketplace.ui.marketplace.activated.addons" : "该插件将在下次启动时下载。"
"marketplace.ui.marketplace.activated.cosmetics" : "开始装衣服！"
"marketplace.ui.marketplace.inactivated" : "该加载项将在下次启动时删除。"
"marketplace.ui.marketplace.autoUpdate" : "自动更新"
"marketplace.ui.edit.fetch" : "请稍候。。。"
"marketplace.ui.edit.fetch.error" : "无法获取内容。"
"marketplace.ui.edit.wait" : "请稍候。。。"
"marketplace.ui.edit.failed" : "无法更新您的内容。"
"marketplace.ui.edit.finish" : "您的内容已成功更新！"
"marketplace.ui.publish.selectTypes" : "你会发布哪种类型的内容？"
"marketplace.ui.publish.name" : "姓名"
"marketplace.ui.publish.name.hint" : "项目名称"
"marketplace.ui.publish.author" : "作者"
"marketplace.ui.publish.author.hint" : "作者"
"marketplace.ui.publish.discord" : "Discord ID"
"marketplace.ui.publish.discord.hint" : "Discord ID"
"marketplace.ui.publish.repository.cosmetics" : "存储库"
"marketplace.ui.publish.repository.addons" : "存储库"
"marketplace.ui.publish.repository.cosmetics.hint" : "用户名/存储库名称/主"
"marketplace.ui.publish.repository.addons.hint" : "用户名/仓库名称"
"marketplace.ui.publish.invalidRepos.cosmetics" : "存储库无效！例如，用户名/存储库名称/主"
"marketplace.ui.publish.invalidRepos.addons" : "存储库无效！例如，用户名/存储库名称"
"marketplace.ui.publish.blankField" : "请填写该字段。"
"marketplace.ui.publish.blurb" : "Blurb"
"marketplace.ui.publish.blurb.hint" : "Blurb"
"marketplace.ui.publish.detail" : "详细信息"
"marketplace.ui.publish.detail.hint" : "详细信息"
"marketplace.ui.publish.publish" : "发布"
"marketplace.ui.publish.wait" : "请稍候。。。"
"marketplace.ui.publish.failed" : "无法发布您的内容。"
"marketplace.ui.publish.finish" : "您的内容已成功发布！"
"marketplace.tab.marketplace" : "市场"
"marketplace.tab.inventory" : "我的库存"
"marketplace.tab.contents" :  "编辑内容"
"marketplace.tab.publish" : "发布"
"marketplace.type.addons" : "附加组件"
"marketplace.type.cosmetics" : "化妆品"
"marketplace.searchMore.addons" : "按"%QUERY%"搜索更多插件"
"marketplace.searchMore.cosmetics" : "按"%QUERY%"搜索更多化妆品"

# Role Filter

"roleFilter.none" : "不限"
"roleFilter.separator" : ", "
"roleFilter.categorySeparator" : "; "
"roleFilter.exceptPattern.all" : "除%ROLES%之外的所有角色"
"roleFilter.exceptPattern.crewmate" : "除%ROLES%以外的船员"
"roleFilter.exceptPattern.impostor" : "冒名顶替者（%ROLES%除外）"
"roleFilter.exceptPattern.neutral" : "中立，%ROLES%除外"
"roleFilter.allPattern.all" : "全部"
"roleFilter.allPattern.crewmate" : "所有船员"
"roleFilter.allPattern.impostor" : "所有冒名顶替者"
"roleFilter.allPattern.neutral" : "全部中立"
"roleFilter.shortcut.all" : "全部"
"roleFilter.shortcut.allImpostor" : "冒名顶替者"
"roleFilter.shortcut.allNeutral" : "中立"
"roleFilter.shortcut.allCrewmate" : "船员"
"roleFilter.showOnlySpawnable" : "仅显示可生成的角色"

# document

"document.configurations.title" : "配置"
"document.tips.title" : "提示"
"document.titles.title" : "头衔"
"document.canAssignTo" : "可以添加的角色"
"document.caption.configuration" : "可以用是/否（布尔值）配置的用<color=#59ffff>淡蓝色</color>表示。"
"document.winCond.title" : "获胜条件"

"role.alien.ability.title" : "能力"
"role.alien.ability.main" : "可以停止信息终端的更新，或者从信息终端消除玩家的存在。"
"role.alien.ability.emi" : "<b>电磁干扰：</b>发动E.M.I.，暂时停止信息终端的更新。"
"role.alien.ability.invalidate" : "<b>屏蔽：</b>可以对玩家使用。<br>将玩家从信息终端上删除。"
"role.alien.tips" : "这个职务是SuperNewRoles合作职务。"
"role.camouflager.ability.title":"能力"
"role.camouflager.ability.main":"伪装者是能引起玩家无法互相识别的伪装的吸引者。"
"role.camouflager.ability.camo":"<b>迷彩：</b>引起伪装。"
"role.cannon.ability.title":"能力"
"role.cannon.ability.main":"（wiki上没有）"
"role.cleaner.ability.title":"能力"
"role.cleaner.ability.main":"清理尸体"
"role.destroyer.ability.title":"能力"
"role.destroyer.ability.main":"毁灭者是一个需要很多时间但不会留下尸体的凶手。"
"role.destroyer.tips":"（wiki上没有）"
"role.disturber.ability.title":"能力"
"role.disturber.ability.main":"（wiki上没有）"
"role.trapper.ability.accelTrap":"设置加速陷阱。"
"role.trapper.ability.decelTrap":"设置减速陷阱。"
"role.trapper.ability.commTrap":"设置通信陷阱。<br>这个陷阱不会被其他玩家看到。<br>通过陷阱上方的玩家将用箭头通知。"
"role.trapper.ability.killTrap":"安装炸弹陷阱。<br>安装时，周围会发出令人毛骨悚然的声音。<br>这个陷阱不会被其他玩家看到。<br>当安装结束时，如果玩家通过，陷阱就会发动，使该玩家死亡。<br>陷阱一旦发动就会损坏。其他玩家也可以看到坏掉的陷阱。"
"role.justice.ability.main":"法官可以（在会议中）给选择的两个人发起一个审判会议。<br>这个特殊会议不能跳过，如果投票平局，被选出来的两个人都会被驱逐。<br>选择的两个人中至少有一个人是一定能被驱逐的。"
"role.ubiquitous.ability.main":"飞手是利用无人机收集各种信息的船员。<br>可以操纵无人机，通过各种方法掌握无人机附近的情况。"
"role.ubiquitous.ability.drone":"切换视角。<br>如果地图上没有无人机，将生成新的无人机。"
"role.ubiquitous.ability.callBack":"返回无人机。<br>如果执行这个动作，无人机将从地图上消失。"
"role.ubiquitous.ability.doorHack":"撬开无人机周围的门。"
"role.dancer.ability.main":"舞者是跳舞引起各种混乱的第三阵营。<br>舞者的舞蹈，除了给观看的人带来死亡的预言外，还可以用一种裹着死亡的死亡舞蹈让玩家死亡。"
"role.dancer.ability.dance":"在玩家周围跳舞会给你死亡的预言。<br>如果你在尸体旁边跳舞，下一个舞蹈就会变成死亡之舞。<br>触发方式是反复快速按方向键（←→←→←→←→←→←→←→）"
"role.dancer.ability.danceKill":"死亡之舞是一种危险的舞蹈，它会杀死周围的玩家。<br>死亡舞蹈的击杀被算为一次完成的死亡预言。<br>当你结束了死亡之舞，下一支舞就回到正常的舞蹈。"
"role.dancer.winCond":"完成指定次数以上的死亡预言。（根据设定，还要跳最后一支舞。）"
"role.paparazzo.winCond":"在满足摄影对象以及展示的玩家的条件的基础上，活着度过一次会议。"
"role.paparazzo.ability.main":"狗仔队是可以拍照的第三阵营。<br>公开照片的时候，要注意不要暴露真面目。"
"role.avenger.blurb":"杀！"
"role.sidekick.blurb":"别看我只是一只狼~"
"role.clog.blurb":"小幽灵"
"role.grudge.blurb":"我！恨！你！"
"role.lumine.blurb":"荧光闪烁"
"role.poltergeist.blurb":"给糖也捣蛋！"
"role.noiseghost.blurb":"标记了一处地点"
"role.bloody.generalBlurb":"这下真血流成河了"
"role.confused.generalBlurb":"真的假的？"
"role.extraMission.generalBlurb":"给我死！"
"role.guesser.generalBlurb":"搏一搏，单车变摩托"
"role.lover.generalBlurb":"宝贝~"
"role.lover.winCond":"情人单独胜利：当全部幸存者人数在3人以下时，都生存。<br>情人追加胜利：两人都活着胜利的话追加胜利。"
"role.obsessional.generalBlurb":"死暗恋"
"role.obsessional.winCond.cannotWinIfTargetDie":"痴迷的对象获胜。（根据设定条件有可能变得更加严格）"
"role.secret.generalBlurb":"我不到啊"
"role.sidekick.generalBlurb":"小跟班"
"role.tieBreaker.generalBlurb":"赛点"
"role.hadar.ability.main":"矿工是一个可以潜入地底自由移动的角色。<br>在地底，视野被大幅度限制，取而代之的是可以用气息探测附近的幸存者（闪红点）。"
